NOM_USUEL;AAAAMMJJ;RR;TN;TX;DG;FFM
TOUROUVRE_SAPC;20110813;21.6;12.1;20.4;0;
TOUROUVRE_SAPC;20110814;0.0;14.9;20.7;0;
TOUROUVRE_SAPC;20110815;0.2;8.1;22.5;0;
TOUROUVRE_SAPC;20110816;0.0;12.7;25.2;0;
TOUROUVRE_SAPC;20110817;0.0;14.4;26.2;0;
TOUROUVRE_SAPC;20110818;0.0;16.9;22.3;0;
TOUROUVRE_SAPC;20110819;0.2;15.6;24.6;0;
TOUROUVRE_SAPC;20110820;2.2;11.9;29.1;0;
TOUROUVRE_SAPC;20110821;0.0;18.6;28.6;0;
TOUROUVRE_SAPC;20110822;21.3;15.7;19.0;0;
TOUROUVRE_SAPC;20110823;0.0;15.8;21.9;0;
TOUROUVRE_SAPC;20110824;0.2;13.2;21.3;0;
TOUROUVRE_SAPC;20110825;28.1;11.1;21.2;0;
TOUROUVRE_SAPC;20110826;4.0;13.7;17.5;0;
TOUROUVRE_SAPC;20110827;0.0;9.1;18.0;0;
TOUROUVRE_SAPC;20110828;0.2;9.4;18.9;0;
TOUROUVRE_SAPC;20110829;0.2;5.2;19.6;0;
TOUROUVRE_SAPC;20110830;0.0;7.2;19.6;0;
TOUROUVRE_SAPC;20110831;0.2;8.9;21.3;0;
TOUROUVRE_SAPC;20110901;0.2;12.4;24.5;0;
TOUROUVRE_SAPC;20110902;0.2;11.6;27.5;0;
TOUROUVRE_SAPC;20110903;27.9;12.1;28.7;0;
TOUROUVRE_SAPC;20110904;4.2;14.7;20.1;0;
TOUROUVRE_SAPC;20110905;0.2;10.5;18.9;0;
TOUROUVRE_SAPC;20110906;1.4;11.6;19.9;0;
TOUROUVRE_SAPC;20110907;0.0;11.7;18.2;0;
TOUROUVRE_SAPC;20110908;0.6;11.8;19.3;0;
TOUROUVRE_SAPC;20110909;0.6;17.6;21.3;0;
TOUROUVRE_SAPC;20110910;0.4;14.6;25.7;0;
TOUROUVRE_SAPC;20110911;7.5;14.2;19.3;0;
TOUROUVRE_SAPC;20110912;0.4;13.9;21.3;0;
TOUROUVRE_SAPC;20110913;0.0;14.1;19.9;0;
TOUROUVRE_SAPC;20110914;0.4;5.2;18.7;0;
TOUROUVRE_SAPC;20110915;0.0;6.9;20.3;0;
TOUROUVRE_SAPC;20110916;0.8;9.9;23.4;0;
TOUROUVRE_SAPC;20110917;6.1;10.1;16.5;0;
TOUROUVRE_SAPC;20110918;7.2;7.6;14.8;0;
TOUROUVRE_SAPC;20110919;0.0;10.9;18.1;0;
TOUROUVRE_SAPC;20110920;0.0;12.9;16.3;0;
TOUROUVRE_SAPC;20110921;0.0;12.8;18.2;0;
TOUROUVRE_SAPC;20110922;0.2;7.3;18.1;0;
TOUROUVRE_SAPC;20110923;0.2;6.4;19.3;0;
TOUROUVRE_SAPC;20110924;0.0;7.5;21.6;0;
TOUROUVRE_SAPC;20110925;0.2;10.1;22.5;0;
TOUROUVRE_SAPC;20110926;0.2;9.1;22.5;0;
TOUROUVRE_SAPC;20110927;0.2;11.2;25.3;0;
TOUROUVRE_SAPC;20110928;0.2;12.4;26.7;0;
TOUROUVRE_SAPC;20110929;0.2;9.9;27.5;0;
TOUROUVRE_SAPC;20110930;0.0;10.1;27.2;0;
TOUROUVRE_SAPC;20111001;0.2;9.8;27.8;0;
TOUROUVRE_SAPC;20111002;0.0;8.5;26.9;0;
TOUROUVRE_SAPC;20111003;0.0;7.9;26.1;0;
TOUROUVRE_SAPC;20111004;0.2;10.3;21.4;0;
TOUROUVRE_SAPC;20111005;2.4;12.9;19.2;0;
TOUROUVRE_SAPC;20111006;2.4;11.0;17.5;0;
TOUROUVRE_SAPC;20111007;3.4;6.9;13.9;0;
TOUROUVRE_SAPC;20111008;0.2;9.0;13.8;0;
TOUROUVRE_SAPC;20111009;0.0;11.3;17.3;0;
TOUROUVRE_SAPC;20111010;0.0;13.3;16.4;0;
TOUROUVRE_SAPC;20111011;0.6;13.2;15.3;0;
TOUROUVRE_SAPC;20111012;0.2;12.1;16.2;0;
TOUROUVRE_SAPC;20111013;0.2;12.2;20.3;0;
TOUROUVRE_SAPC;20111014;0.0;9.1;15.8;0;
TOUROUVRE_SAPC;20111015;0.2;3.1;16.3;0;
TOUROUVRE_SAPC;20111016;0.4;-0.2;17.6;54;
TOUROUVRE_SAPC;20111017;0.0;3.3;16.9;0;
TOUROUVRE_SAPC;20111018;4.4;8.6;13.6;0;
TOUROUVRE_SAPC;20111019;3.6;5.5;12.1;0;
TOUROUVRE_SAPC;20111020;0.0;1.9;11.6;0;
TOUROUVRE_SAPC;20111021;0.2;-1.2;11.8;202;
TOUROUVRE_SAPC;20111022;0.0;-0.1;14.4;17;
TOUROUVRE_SAPC;20111023;0.0;3.4;18.0;0;
TOUROUVRE_SAPC;20111024;7.5;6.1;18.0;0;
TOUROUVRE_SAPC;20111025;1.4;9.7;13.4;0;
TOUROUVRE_SAPC;20111026;0.0;6.7;14.1;0;
TOUROUVRE_SAPC;20111027;0.0;8.8;13.3;0;
TOUROUVRE_SAPC;20111028;0.0;6.3;17.9;0;
TOUROUVRE_SAPC;20111029;0.0;11.5;14.1;0;
TOUROUVRE_SAPC;20111030;0.0;8.4;15.2;0;
TOUROUVRE_SAPC;20111031;0.2;11.0;16.4;0;
TOUROUVRE_SAPC;20111101;4.0;6.1;14.7;0;
TOUROUVRE_SAPC;20111102;1.4;4.3;17.5;0;
TOUROUVRE_SAPC;20111103;20.4;14.0;16.2;0;
TOUROUVRE_SAPC;20111104;0.6;9.3;15.2;0;
TOUROUVRE_SAPC;20111105;0.0;8.7;14.2;0;
TOUROUVRE_SAPC;20111106;0.0;12.0;13.1;0;
TOUROUVRE_SAPC;20111107;0.0;9.0;11.3;0;
TOUROUVRE_SAPC;20111108;1.0;8.0;10.3;0;
TOUROUVRE_SAPC;20111109;0.2;9.0;14.4;0;
TOUROUVRE_SAPC;20111110;0.0;5.8;16.9;0;
TOUROUVRE_SAPC;20111111;0.0;7.9;11.2;0;
TOUROUVRE_SAPC;20111112;0.0;6.5;16.8;0;
TOUROUVRE_SAPC;20111113;0.2;7.6;15.8;0;
TOUROUVRE_SAPC;20111114;0.4;4.8;9.8;0;
TOUROUVRE_SAPC;20111115;0.0;1.2;9.8;0;
TOUROUVRE_SAPC;20111116;0.0;1.5;11.5;0;
TOUROUVRE_SAPC;20111117;0.2;3.1;13.0;0;
TOUROUVRE_SAPC;20111118;0.0;0.3;13.1;0;
TOUROUVRE_SAPC;20111119;0.0;1.4;14.2;0;
TOUROUVRE_SAPC;20111120;0.0;-0.1;15.2;34;
TOUROUVRE_SAPC;20111121;0.0;3.9;15.0;0;
TOUROUVRE_SAPC;20111122;0.0;3.2;17.5;0;
TOUROUVRE_SAPC;20111123;0.0;8.0;13.7;0;
TOUROUVRE_SAPC;20111124;0.0;7.0;11.0;0;
TOUROUVRE_SAPC;20111125;0.0;6.1;9.1;0;
TOUROUVRE_SAPC;20111126;0.0;2.0;9.0;0;
TOUROUVRE_SAPC;20111127;0.2;5.8;12.8;0;
TOUROUVRE_SAPC;20111128;0.0;0.6;9.2;0;
TOUROUVRE_SAPC;20111129;1.0;4.6;10.8;0;
TOUROUVRE_SAPC;20111130;0.2;0.7;10.9;0;
TOUROUVRE_SAPC;20111201;5.0;3.7;13.0;0;
TOUROUVRE_SAPC;20111202;3.8;5.8;9.8;0;
TOUROUVRE_SAPC;20111203;11.3;5.2;11.5;0;
TOUROUVRE_SAPC;20111204;3.4;10.5;12.0;0;
TOUROUVRE_SAPC;20111205;4.4;1.9;7.1;0;
TOUROUVRE_SAPC;20111206;4.4;3.5;9.4;0;
TOUROUVRE_SAPC;20111207;0.8;5.7;11.1;0;
TOUROUVRE_SAPC;20111208;2.4;0.6;10.8;0;
TOUROUVRE_SAPC;20111209;2.2;6.6;8.1;0;
TOUROUVRE_SAPC;20111210;0.2;-1.1;8.4;501;
TOUROUVRE_SAPC;20111211;6.2;-3.9;9.2;544;
TOUROUVRE_SAPC;20111212;10.3;2.3;10.9;0;
TOUROUVRE_SAPC;20111213;13.3;6.0;11.1;0;
TOUROUVRE_SAPC;20111214;0.2;4.7;7.4;0;
TOUROUVRE_SAPC;20111215;27.3;3.8;12.8;0;
TOUROUVRE_SAPC;20111216;3.8;2.8;9.2;0;
TOUROUVRE_SAPC;20111217;2.6;1.1;6.7;0;
TOUROUVRE_SAPC;20111218;1.4;-1.0;5.9;96;
TOUROUVRE_SAPC;20111219;9.3;-0.1;8.9;44;
TOUROUVRE_SAPC;20111220;4.4;4.4;8.8;0;
TOUROUVRE_SAPC;20111221;0.2;6.0;11.7;0;
TOUROUVRE_SAPC;20111222;0.0;8.5;10.8;0;
TOUROUVRE_SAPC;20111223;3.6;7.5;8.7;0;
TOUROUVRE_SAPC;20111224;0.0;1.5;8.0;0;
TOUROUVRE_SAPC;20111225;0.0;3.0;7.8;0;
TOUROUVRE_SAPC;20111226;0.0;2.4;9.9;93;
TOUROUVRE_SAPC;20111227;0.2;-1.9;8.4;525;
TOUROUVRE_SAPC;20111228;1.0;-0.4;6.4;144;
TOUROUVRE_SAPC;20111229;3.0;-1.0;8.9;143;
TOUROUVRE_SAPC;20111230;11.7;5.9;11.0;0;
TOUROUVRE_SAPC;20111231;0.4;8.1;12.0;0;
TOUROUVRE_SAPC;20120101;14.5;11.4;12.7;0;
TOUROUVRE_SAPC;20120102;0.6;2.7;8.1;0;
TOUROUVRE_SAPC;20120103;7.3;2.4;11.7;0;
TOUROUVRE_SAPC;20120104;2.0;2.1;8.6;0;
TOUROUVRE_SAPC;20120105;3.4;7.2;11.4;0;
TOUROUVRE_SAPC;20120106;0.2;1.9;8.5;0;
TOUROUVRE_SAPC;20120107;1.4;1.1;11.8;0;
TOUROUVRE_SAPC;20120108;0.0;5.7;7.6;0;
TOUROUVRE_SAPC;20120109;0.0;5.3;9.7;0;
TOUROUVRE_SAPC;20120110;0.0;5.4;9.9;0;
TOUROUVRE_SAPC;20120111;0.0;6.6;9.4;0;
TOUROUVRE_SAPC;20120112;0.6;4.0;10.1;0;
TOUROUVRE_SAPC;20120113;0.0;2.5;7.4;0;
TOUROUVRE_SAPC;20120114;0.2;-0.5;4.4;257;
TOUROUVRE_SAPC;20120115;0.0;-2.5;4.2;631;
TOUROUVRE_SAPC;20120116;0.0;-2.7;3.9;874;
TOUROUVRE_SAPC;20120117;0.0;-4.9;3.4;1013;
TOUROUVRE_SAPC;20120118;1.8;-3.6;9.8;206;
TOUROUVRE_SAPC;20120119;2.2;5.0;11.5;0;
TOUROUVRE_SAPC;20120120;1.0;4.9;9.9;0;
TOUROUVRE_SAPC;20120121;0.6;7.3;11.6;0;
TOUROUVRE_SAPC;20120122;0.0;6.5;10.1;0;
TOUROUVRE_SAPC;20120123;1.8;3.3;8.9;0;
TOUROUVRE_SAPC;20120124;3.6;3.5;9.4;0;
TOUROUVRE_SAPC;20120125;0.4;7.8;9.5;0;
TOUROUVRE_SAPC;20120126;1.2;3.4;9.1;130;
TOUROUVRE_SAPC;20120127;1.4;-3.0;8.7;554;
TOUROUVRE_SAPC;20120128;1.8;0.9;6.3;0;
TOUROUVRE_SAPC;20120129;0.0;0.5;5.1;54;
TOUROUVRE_SAPC;20120130;1.0;-0.5;0.8;551;
TOUROUVRE_SAPC;20120131;0.0;-2.4;-0.1;1438;
TOUROUVRE_SAPC;20120201;0.0;-4.7;-1.6;1440;
TOUROUVRE_SAPC;20120202;0.0;-8.2;-1.6;1440;
TOUROUVRE_SAPC;20120203;0.0;-9.2;-0.5;1440;
TOUROUVRE_SAPC;20120204;2.0;-5.2;0.2;1437;
TOUROUVRE_SAPC;20120205;4.0;-6.9;-5.2;1440;
TOUROUVRE_SAPC;20120206;0.2;-7.0;-0.7;1440;
TOUROUVRE_SAPC;20120207;0.0;-9.7;-4.9;1440;
TOUROUVRE_SAPC;20120208;0.0;-10.6;-4.8;1440;
TOUROUVRE_SAPC;20120209;0.0;-10.8;-1.2;1440;
TOUROUVRE_SAPC;20120210;0.0;-8.4;-3.3;1440;
TOUROUVRE_SAPC;20120211;0.0;-10.3;-2.9;1440;
TOUROUVRE_SAPC;20120212;0.2;-10.8;2.2;1261;
TOUROUVRE_SAPC;20120213;1.2;-1.4;4.6;0;
TOUROUVRE_SAPC;20120214;0.2;1.6;5.1;0;
TOUROUVRE_SAPC;20120215;0.4;1.2;8.0;0;
TOUROUVRE_SAPC;20120216;0.0;4.7;8.0;0;
TOUROUVRE_SAPC;20120217;0.0;0.2;7.6;0;
TOUROUVRE_SAPC;20120218;3.0;6.1;9.6;0;
TOUROUVRE_SAPC;20120219;0.0;0.6;7.2;253;
TOUROUVRE_SAPC;20120220;0.0;-4.2;6.9;848;
TOUROUVRE_SAPC;20120221;0.0;-4.1;7.9;814;
TOUROUVRE_SAPC;20120222;0.0;-4.5;7.2;534;
TOUROUVRE_SAPC;20120223;0.0;4.0;11.5;0;
TOUROUVRE_SAPC;20120224;0.0;7.0;15.5;0;
TOUROUVRE_SAPC;20120225;0.0;7.9;14.0;0;
TOUROUVRE_SAPC;20120226;0.0;4.3;11.1;0;
TOUROUVRE_SAPC;20120227;0.0;0.2;11.3;0;
TOUROUVRE_SAPC;20120228;0.0;5.6;10.7;0;
TOUROUVRE_SAPC;20120229;0.0;2.1;14.8;0;
TOUROUVRE_SAPC;20120301;0.0;6.1;11.8;0;
TOUROUVRE_SAPC;20120302;0.0;8.1;10.5;0;
TOUROUVRE_SAPC;20120303;1.0;3.3;10.4;0;
TOUROUVRE_SAPC;20120304;5.0;4.0;9.0;0;
TOUROUVRE_SAPC;20120305;0.5;1.0;8.6;0;
TOUROUVRE_SAPC;20120306;0.0;2.1;5.5;0;
TOUROUVRE_SAPC;20120307;3.5;-0.2;7.2;126;
TOUROUVRE_SAPC;20120308;0.0;-0.5;9.4;170;
TOUROUVRE_SAPC;20120309;0.2;-2.5;11.9;449;
TOUROUVRE_SAPC;20120310;0.0;6.1;11.4;0;
TOUROUVRE_SAPC;20120311;0.2;7.1;12.0;0;
TOUROUVRE_SAPC;20120312;0.0;2.9;15.4;0;
TOUROUVRE_SAPC;20120313;0.0;4.4;8.5;0;
TOUROUVRE_SAPC;20120314;0.0;3.4;14.0;0;
TOUROUVRE_SAPC;20120315;0.0;1.3;19.3;0;
TOUROUVRE_SAPC;20120316;0.0;1.7;19.7;0;
TOUROUVRE_SAPC;20120317;4.4;5.2;10.6;0;
TOUROUVRE_SAPC;20120318;3.6;3.8;7.6;0;
TOUROUVRE_SAPC;20120319;0.0;4.1;11.1;0;
TOUROUVRE_SAPC;20120320;0.2;-2.1;11.9;243;
TOUROUVRE_SAPC;20120321;0.0;3.3;15.7;0;
TOUROUVRE_SAPC;20120322;0.0;7.1;19.5;0;
TOUROUVRE_SAPC;20120323;0.0;2.7;20.5;0;
TOUROUVRE_SAPC;20120324;0.0;7.0;19.2;0;
TOUROUVRE_SAPC;20120325;0.0;6.9;19.0;0;
TOUROUVRE_SAPC;20120326;0.0;7.6;19.0;0;
TOUROUVRE_SAPC;20120327;0.0;5.6;18.4;0;
TOUROUVRE_SAPC;20120328;0.0;7.7;18.6;0;
TOUROUVRE_SAPC;20120329;0.0;6.8;19.1;0;
TOUROUVRE_SAPC;20120330;0.0;2.8;19.0;0;
TOUROUVRE_SAPC;20120331;0.0;4.5;10.7;0;
TOUROUVRE_SAPC;20120401;0.0;0.3;11.2;0;
TOUROUVRE_SAPC;20120402;0.0;0.0;14.8;3;
TOUROUVRE_SAPC;20120403;0.0;-0.2;15.7;18;
TOUROUVRE_SAPC;20120404;0.0;-0.9;10.3;107;
TOUROUVRE_SAPC;20120405;0.0;3.4;12.6;0;
TOUROUVRE_SAPC;20120406;0.0;3.4;11.8;0;
TOUROUVRE_SAPC;20120407;0.0;2.6;12.1;0;
TOUROUVRE_SAPC;20120408;0.0;-0.9;10.2;95;
TOUROUVRE_SAPC;20120409;10.0;7.8;11.3;0;
TOUROUVRE_SAPC;20120410;5.0;6.9;11.1;0;
TOUROUVRE_SAPC;20120411;2.0;0.4;12.0;0;
TOUROUVRE_SAPC;20120412;0.5;0.2;12.9;0;
TOUROUVRE_SAPC;20120413;4.0;-1.1;14.1;150;
TOUROUVRE_SAPC;20120414;6.0;4.3;11.8;0;
TOUROUVRE_SAPC;20120415;0.0;2.5;9.7;0;
TOUROUVRE_SAPC;20120416;0.0;0.4;10.0;98;
TOUROUVRE_SAPC;20120417;6.0;-2.4;11.7;328;
TOUROUVRE_SAPC;20120418;9.0;3.5;10.2;0;
TOUROUVRE_SAPC;20120419;1.0;3.2;12.9;0;
TOUROUVRE_SAPC;20120420;3.2;2.3;13.0;0;
TOUROUVRE_SAPC;20120421;0.8;3.4;12.2;0;
TOUROUVRE_SAPC;20120422;4.4;2.1;11.5;0;
TOUROUVRE_SAPC;20120423;11.3;2.8;11.8;0;
TOUROUVRE_SAPC;20120424;5.6;6.4;12.8;0;
TOUROUVRE_SAPC;20120425;5.9;6.4;13.8;0;
TOUROUVRE_SAPC;20120426;1.4;8.7;15.3;0;
TOUROUVRE_SAPC;20120427;11.9;6.6;13.2;0;
TOUROUVRE_SAPC;20120428;23.2;7.8;13.3;0;
TOUROUVRE_SAPC;20120429;4.4;9.7;13.2;0;
TOUROUVRE_SAPC;20120430;8.5;5.9;15.1;0;
TOUROUVRE_SAPC;20120501;0.0;5.9;17.6;0;
TOUROUVRE_SAPC;20120502;0.0;6.0;14.9;0;
TOUROUVRE_SAPC;20120503;0.4;8.8;18.9;0;
TOUROUVRE_SAPC;20120504;5.0;8.4;15.7;0;
TOUROUVRE_SAPC;20120505;3.4;9.0;16.6;0;
TOUROUVRE_SAPC;20120506;1.6;8.0;12.3;0;
TOUROUVRE_SAPC;20120507;0.2;2.5;16.6;0;
TOUROUVRE_SAPC;20120508;1.2;9.1;17.7;0;
TOUROUVRE_SAPC;20120509;0.4;13.2;18.6;0;
TOUROUVRE_SAPC;20120510;0.2;13.1;24.6;0;
TOUROUVRE_SAPC;20120511;0.4;12.0;16.7;0;
TOUROUVRE_SAPC;20120512;0.0;7.1;15.3;0;
TOUROUVRE_SAPC;20120513;0.2;2.7;15.1;0;
TOUROUVRE_SAPC;20120514;0.0;0.4;17.8;0;
TOUROUVRE_SAPC;20120515;0.8;4.7;12.0;0;
TOUROUVRE_SAPC;20120516;0.0;2.1;14.5;0;
TOUROUVRE_SAPC;20120517;0.4;3.4;14.0;0;
TOUROUVRE_SAPC;20120518;0.2;5.7;15.4;0;
TOUROUVRE_SAPC;20120519;12.9;1.9;15.6;0;
TOUROUVRE_SAPC;20120520;7.5;9.4;15.4;0;
TOUROUVRE_SAPC;20120521;5.8;9.9;11.7;0;
TOUROUVRE_SAPC;20120522;0.0;10.9;20.3;0;
TOUROUVRE_SAPC;20120523;0.0;10.8;23.8;0;
TOUROUVRE_SAPC;20120524;0.2;10.8;25.2;0;
TOUROUVRE_SAPC;20120525;0.0;16.7;25.5;0;
TOUROUVRE_SAPC;20120526;0.2;11.1;25.0;0;
TOUROUVRE_SAPC;20120527;2.6;11.3;20.4;0;
TOUROUVRE_SAPC;20120528;0.2;12.2;22.7;0;
TOUROUVRE_SAPC;20120529;0.0;10.5;24.4;0;
TOUROUVRE_SAPC;20120530;6.8;8.0;23.8;0;
TOUROUVRE_SAPC;20120531;0.2;11.3;20.9;0;
TOUROUVRE_SAPC;20120601;0.2;8.4;21.6;0;
TOUROUVRE_SAPC;20120602;31.3;10.5;25.5;0;
TOUROUVRE_SAPC;20120603;0.2;13.6;19.0;0;
TOUROUVRE_SAPC;20120604;0.8;10.2;14.3;0;
TOUROUVRE_SAPC;20120605;3.6;4.6;15.9;0;
TOUROUVRE_SAPC;20120606;0.8;12.0;18.6;0;
TOUROUVRE_SAPC;20120607;7.0;12.2;19.7;0;
TOUROUVRE_SAPC;20120608;2.2;11.9;18.5;0;
TOUROUVRE_SAPC;20120609;1.6;5.2;16.8;0;
TOUROUVRE_SAPC;20120610;19.3;10.3;18.0;0;
TOUROUVRE_SAPC;20120611;0.2;11.4;17.8;0;
TOUROUVRE_SAPC;20120612;3.6;8.3;13.1;0;
TOUROUVRE_SAPC;20120613;0.0;9.9;18.3;0;
TOUROUVRE_SAPC;20120614;1.8;7.3;19.7;0;
TOUROUVRE_SAPC;20120615;6.0;13.2;19.2;0;
TOUROUVRE_SAPC;20120616;0.0;12.6;19.5;0;
TOUROUVRE_SAPC;20120617;7.3;9.2;20.0;0;
TOUROUVRE_SAPC;20120618;0.0;11.5;16.9;0;
TOUROUVRE_SAPC;20120619;0.2;6.9;19.9;0;
TOUROUVRE_SAPC;20120620;3.2;8.6;24.0;0;
TOUROUVRE_SAPC;20120621;2.0;15.4;25.5;0;
TOUROUVRE_SAPC;20120622;0.0;10.8;20.0;0;
TOUROUVRE_SAPC;20120623;0.0;8.4;19.6;0;
TOUROUVRE_SAPC;20120624;6.4;8.5;16.7;0;
TOUROUVRE_SAPC;20120625;2.8;8.8;20.0;0;
TOUROUVRE_SAPC;20120626;0.6;13.4;22.9;0;
TOUROUVRE_SAPC;20120627;0.2;16.6;27.5;0;
TOUROUVRE_SAPC;20120628;0.2;17.0;28.9;0;
TOUROUVRE_SAPC;20120629;0.0;13.3;21.4;0;
TOUROUVRE_SAPC;20120630;2.8;11.2;21.0;0;
TOUROUVRE_SAPC;20120701;0.2;10.2;18.9;0;
TOUROUVRE_SAPC;20120702;0.2;6.2;20.5;0;
TOUROUVRE_SAPC;20120703;0.0;13.2;21.4;0;
TOUROUVRE_SAPC;20120704;0.2;11.8;24.3;0;
TOUROUVRE_SAPC;20120705;0.6;13.3;21.0;0;
TOUROUVRE_SAPC;20120706;6.2;12.8;19.4;0;
TOUROUVRE_SAPC;20120707;18.8;11.1;21.7;0;
TOUROUVRE_SAPC;20120708;0.2;13.3;20.0;0;
TOUROUVRE_SAPC;20120709;0.0;12.0;21.1;0;
TOUROUVRE_SAPC;20120710;1.0;12.9;18.7;0;
TOUROUVRE_SAPC;20120711;4.0;11.0;18.3;0;
TOUROUVRE_SAPC;20120712;15.1;9.9;17.9;0;
TOUROUVRE_SAPC;20120713;5.0;12.1;17.6;0;
TOUROUVRE_SAPC;20120714;0.8;11.7;19.9;0;
TOUROUVRE_SAPC;20120715;0.2;9.5;18.9;0;
TOUROUVRE_SAPC;20120716;0.0;5.1;21.7;0;
TOUROUVRE_SAPC;20120717;0.2;13.3;23.8;0;
TOUROUVRE_SAPC;20120718;0.0;11.4;23.7;0;
TOUROUVRE_SAPC;20120719;0.0;12.7;19.7;0;
TOUROUVRE_SAPC;20120720;0.0;10.6;20.2;0;
TOUROUVRE_SAPC;20120721;0.0;6.4;22.6;0;
TOUROUVRE_SAPC;20120722;0.2;9.8;23.8;0;
TOUROUVRE_SAPC;20120723;0.0;9.4;26.9;0;
TOUROUVRE_SAPC;20120724;0.0;11.4;29.4;0;
TOUROUVRE_SAPC;20120725;0.0;12.8;31.5;0;
TOUROUVRE_SAPC;20120726;0.0;16.5;33.2;0;
TOUROUVRE_SAPC;20120727;2.2;17.6;26.3;0;
TOUROUVRE_SAPC;20120728;0.0;15.5;23.4;0;
TOUROUVRE_SAPC;20120729;2.8;7.3;19.3;0;
TOUROUVRE_SAPC;20120730;0.0;8.5;20.0;0;
TOUROUVRE_SAPC;20120731;0.2;11.2;22.6;0;
TOUROUVRE_SAPC;20120801;1.4;9.8;25.2;0;
TOUROUVRE_SAPC;20120802;0.2;14.6;23.2;0;
TOUROUVRE_SAPC;20120803;4.3;12.5;23.3;0;
TOUROUVRE_SAPC;20120804;0.4;11.0;21.7;0;
TOUROUVRE_SAPC;20120805;4.3;8.7;20.4;0;
TOUROUVRE_SAPC;20120806;1.2;12.2;20.7;0;
TOUROUVRE_SAPC;20120807;0.0;9.0;20.5;0;
TOUROUVRE_SAPC;20120808;0.2;8.5;25.9;0;
TOUROUVRE_SAPC;20120809;0.0;14.8;28.1;0;
TOUROUVRE_SAPC;20120810;0.0;14.2;26.7;0;
TOUROUVRE_SAPC;20120811;0.0;11.6;28.9;0;
TOUROUVRE_SAPC;20120812;0.0;12.0;24.8;0;
TOUROUVRE_SAPC;20120813;0.0;11.1;22.6;0;
TOUROUVRE_SAPC;20120814;0.6;13.1;26.2;0;
TOUROUVRE_SAPC;20120815;0.4;17.9;26.1;0;
TOUROUVRE_SAPC;20120816;0.0;11.0;24.9;0;
TOUROUVRE_SAPC;20120817;0.0;15.2;31.2;0;
TOUROUVRE_SAPC;20120818;0.0;13.1;35.4;0;
TOUROUVRE_SAPC;20120819;0.2;16.2;32.2;0;
TOUROUVRE_SAPC;20120820;0.0;14.8;27.7;0;
TOUROUVRE_SAPC;20120821;0.2;17.2;28.4;0;
TOUROUVRE_SAPC;20120822;0.2;11.2;23.3;0;
TOUROUVRE_SAPC;20120823;0.0;8.1;23.8;0;
TOUROUVRE_SAPC;20120824;2.2;11.6;19.1;0;
TOUROUVRE_SAPC;20120825;2.7;14.8;22.5;0;
TOUROUVRE_SAPC;20120826;0.0;13.3;21.5;0;
TOUROUVRE_SAPC;20120827;0.0;11.1;26.1;0;
TOUROUVRE_SAPC;20120828;0.2;14.2;23.7;0;
TOUROUVRE_SAPC;20120829;0.0;8.5;24.6;0;
TOUROUVRE_SAPC;20120830;3.4;10.4;19.8;0;
TOUROUVRE_SAPC;20120831;0.0;8.5;16.6;0;
TOUROUVRE_SAPC;20120901;0.0;10.2;17.3;0;
TOUROUVRE_SAPC;20120902;0.0;13.7;21.9;0;
TOUROUVRE_SAPC;20120903;0.2;11.0;23.1;0;
TOUROUVRE_SAPC;20120904;0.2;13.6;24.3;0;
TOUROUVRE_SAPC;20120905;0.0;13.2;22.0;0;
TOUROUVRE_SAPC;20120906;0.0;9.2;22.2;0;
TOUROUVRE_SAPC;20120907;0.2;4.4;25.7;0;
TOUROUVRE_SAPC;20120908;0.0;6.7;28.2;0;
TOUROUVRE_SAPC;20120909;0.0;6.5;28.2;0;
TOUROUVRE_SAPC;20120910;0.2;16.2;24.4;0;
TOUROUVRE_SAPC;20120911;15.7;14.0;17.6;0;
TOUROUVRE_SAPC;20120912;1.4;9.6;15.4;0;
TOUROUVRE_SAPC;20120913;0.2;10.2;17.7;0;
TOUROUVRE_SAPC;20120914;0.0;3.8;16.4;0;
TOUROUVRE_SAPC;20120915;0.2;8.2;21.2;0;
TOUROUVRE_SAPC;20120916;0.0;5.8;22.4;0;
TOUROUVRE_SAPC;20120917;0.2;9.4;21.5;0;
TOUROUVRE_SAPC;20120918;0.0;10.8;18.1;0;
TOUROUVRE_SAPC;20120919;0.2;5.5;17.9;0;
TOUROUVRE_SAPC;20120920;0.0;2.5;17.6;0;
TOUROUVRE_SAPC;20120921;5.6;3.9;16.2;0;
TOUROUVRE_SAPC;20120922;0.2;5.5;16.4;0;
TOUROUVRE_SAPC;20120923;18.4;10.7;22.3;0;
TOUROUVRE_SAPC;20120924;11.0;12.4;17.2;0;
TOUROUVRE_SAPC;20120925;13.1;11.0;15.4;0;
TOUROUVRE_SAPC;20120926;2.2;10.6;16.8;0;
TOUROUVRE_SAPC;20120927;2.0;11.1;16.3;0;
TOUROUVRE_SAPC;20120928;0.2;5.5;16.4;0;
TOUROUVRE_SAPC;20120929;0.2;5.8;16.3;0;
TOUROUVRE_SAPC;20120930;0.4;1.3;16.8;0;
TOUROUVRE_SAPC;20121001;1.6;2.7;16.0;0;
TOUROUVRE_SAPC;20121002;0.4;11.5;17.2;0;
TOUROUVRE_SAPC;20121003;23.4;12.8;14.6;0;
TOUROUVRE_SAPC;20121004;0.4;11.6;16.7;0;
TOUROUVRE_SAPC;20121005;0.2;13.0;19.5;0;
TOUROUVRE_SAPC;20121006;7.5;11.1;15.6;0;
